COLL_NOM;COLL_SIRET;DELIB_ID;DELIB_DATE;DELIB_MATIERE_CODE;DELIB_MATIERE_NOM;DELIB_OBJET;BUDGET_ANNEE;BUDGET_NOM;PREF_ID;PREF_DATE;VOTE_EFFECTIF;VOTE_REEL;VOTE_POUR;VOTE_CONTRE;VOTE_ABSTENTION;DELIB_URL
COMMUNE DE RENNES;21350238800019;DCM_2022_0416;2022-12-14;4.1;Fonction publique/Personnel titulaires et stagiaires de la F.P.T.;DCM 2022-0416 - Administration générale – Personnel – Convention de mise à disposition de personnel de la Ville de Rennes auprès de Rennes Métropole;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/295650/b5205a78c186e1a997b96259e73957d8444a0d8864eba63ec6f88dc92558747f.pdf
COMMUNE DE RENNES;21350238800019;DCM_2022_0413;2022-12-05;7.5;Finances locales/Subventions;DCM 2022-0413 - Administration générale – Participation de la Ville au nouvel Espace Social Commun (ESC) dans le quartier de Maurepas – Convention d'occupation temporaire du domaine public;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/295609/e822a43f78ab8f73b2b212d7354176838ddb8b55054cb323e6f7d6f7a5aff287.pdf
COMMUNE DE RENNES;21350238800019;DCM_2022_0399;2022-12-05;7.9;Finances locales/Prise de participation (SEM, etc...);DCM 2022-0399 - Aménagement et services urbains, environnement – Société Anonyme d'Économie Mixte Sembreizh – Rapport des représentants de la Ville de Rennes pour l'année 2021 – Approbation;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/295570/442908d1f22deee66fccb8870a7f7de9ed9fce432929b3afecbb60554c1834ea.pdf
COMMUNE DE RENNES;21350238800019;DCM_2022_0428;2022-12-05;7.1;Finances locales/Divers;DCM 2022-0428 - Finances – Ville de Rennes – Budget Principal – Corrections sur exercices antérieurs – Régularisations;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/295268/46a0f5598e9035afae844322b72076340dcdce418cca62174daf11d072391383.pdf
COMMUNE DE RENNES;21350238800019;DCM_2022_0431;2022-12-05;7.1;Finances locales/Divers;DCM 2022-0431 - Finances – Divers tarifs 2023 – Révision tarifaire annuelle - Adaptations des dispositions tarifaires – Créations de tarifs;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/295228/7364b58651d9cb400a4fd6fc32f7d31cea95a06a788f274119892c76305f4cb3.pdf
COMMUNE DE RENNES;21350238800019;DCM_2022_0438;2022-12-05;7.1;Finances locales/Divers;DCM 2022-0438 - Services à caractère industriel ou commercial - Production et Vente Énergie Photovoltaïque - Rapport d'activité 2021;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/295064/f48b38d4e231603c019cecd4dcc64063f8e789ae2be0af8f1dfd3cb3c72344dc.pdf
COMMUNE DE RENNES;21350238800019;DCM_2022_0388;2022-12-05;3.1;Domaine et patrimoine/Acquisitions;DCM 2022-0388 - Aménagement et services urbains, environnement – ZAC de Guines – Conventionnement avec l'État – Avenant;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/295046/5642fe995121e6d58e17d7a9a95ee4cf38db3ad14a52c818109172ccca20562d.pdf
COMMUNE DE RENNES;21350238800019;DCM_2022_0447;2022-12-05;7.5;Finances locales/Subventions;DCM 2022-0447 - Famille – Accueil de la petite enfance – Espaces-jeux – Attribution de subvention 2022;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/291467/49c38e362db7635fc90acf79701145afab8cb40aae62008f2fa1140fe1761152.pdf
COMMUNE DE RENNES;21350238800019;DCM_2022_0434;2022-12-05;7.5;Finances locales/Subventions;DCM 2022-0434 -Finances–Subventions fonctionnement 2023-Attribution acomptes avant vote budget principal–Citoyenneté vie en société–Enfance jeunesse politique éduc–Pilotage action publique–Qualité espaces publics–Sports activités physiques;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/291332/e7d1b143a33734050104368216a93407ff104c2dff7bd02dbc9804edebfe13d2.pdf
COMMUNE DE RENNES;21350238800019;DCM_2022_0394;2022-12-05;7.5;Finances locales/Subventions;DCM 2022-0394 - Aménagement et services urbains, environnement – Provision Actions quartiers – Troisième attribution de subventions 2022;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/291204/6c40eff2057dd3bf4b86529579ff42af38756e9fd6cbe8c8c142841e9e97ea7c.pdf
COMMUNE DE RENNES;21350238800019;DCM_2022_0378;2022-12-05;7.5;Finances locales/Subventions;DCM 2022-0378 - Aménagement et services urbains, environnement – Partenariat avec l'École Nationale Supérieure d'Architecture de Bretagne – Convention d'application annuelle 2022-2023 – Ateliers de projet d'architecture – Subvention;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/291186/88d1b1ead16b795364304fcc7591f9e877d8f2b539035230b6ac71c3020438d0.pdf
COMMUNE DE RENNES;21350238800019;DCM_2022_0377;2022-12-05;7.5;Finances locales/Subventions;DCM 2022-0377 - Aménagement et services urbains, environnement – Prix Jeunes talents en Architecture 2022 – Attribution – Remise des prix;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/291178/b77775827930e802f1d2e216b46f3ccdbd282ae09661136ad444f341c06b70b5.pdf
COMMUNE DE RENNES;21350238800019;DCM_2022_0408;2022-12-05;7.5;Finances locales/Subventions;DCM 2022-0408 - Relations internationales – Provision Aide aux pays en développement – Septième attribution de subventions sur provision 2022;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/291163/22c498cfaa821a62eb3bc8052f5723c172dd24d86b4ed4c6fc8af57f555b82d1.pdf
COMMUNE DE RENNES;21350238800019;DCM_2022_0400;2022-12-05;7.5;Finances locales/Subventions;DCM 2022-0400 - Action économique – Maison de la Consommation et de l'Environnement – Convention – Renouvellement;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/291130/2146fe703e76754a978b730f173d4491e7b693987343b1b8502544a8824e0588.pdf
COMMUNE DE RENNES;21350238800019;DCM_2022_0393;2022-12-05;7.5;Finances locales/Subventions;DCM 2022-0393 - Aménagement et services urbains, environnement – Vie des quartiers – Association Vert le Jardin – Convention de partenariat;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/291106/8e23e7e79551f15dc0b403b81e5d39924c9a4ceeb193e20eac97d47d27491107.pdf
COMMUNE DE RENNES;21350238800019;DCM_2022_0372;2022-12-05;7.5;Finances locales/Subventions;DCM 2022-0372 - Famille – Services en faveur des personnes âgées – Aides aux personnes âgées – Provision action en direction des personnes âgées – Troisième attribution de subventions 2022;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/291055/8c6ee838e835abeff1e81bb5c6a4615228d7cbb35d8a5d4f08b6750c29b06580.pdf
COMMUNE DE RENNES;21350238800019;DCM_2022_0350;2022-12-05;7.5;Finances locales/Subventions;DCM 2022-0350 - Sports et jeunesse – Action socio-éducative – Soutien à la vie associative - Maison des Associations – Concession de Service Public – Contrat avec Citédia – Rapport d'activités 2020 et 2021;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/290944/e4a16a6db31087ecb02af93514d544d1f28f8497feb2762a5d6a4524357cea21.pdf
COMMUNE DE RENNES;21350238800019;DCM_2022_0357;2022-12-05;7.5;Finances locales/Subventions;DCM 2022-0357 - Sports et jeunesse – Action socio-éducatives – Autres actions en faveur des jeunes – Provision Loisirs innovation jeunes – Deuxième attribution de subventions 2022;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/290926/20a6380e73dc26964a5424d2d95eed9fd7ec835b016869ee0c2becd715e379f6.pdf
COMMUNE DE RENNES;21350238800019;DCM_2022_0355;2022-12-05;7.5;Finances locales/Subventions;DCM 2022-0355 - Sports et jeunesse – Action socio-éducative – Provision Jeunes en projets – Troisième attribution de subventions 2022;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/290924/acd059532dedeb30915fdc6b24041a834d6863a1001c994e45e81c671403bb9a.pdf
COMMUNE DE RENNES;21350238800019;DCM_2022_0347;2022-12-05;7.5;Finances locales/Subventions;DCM 2022-0347 - Sports et jeunesse - Action socio-éducative - Convention pluriannuelle tripartite avec l'association La Petite Rennes – Approbation;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/290892/a0bc288c8a1de9b4bd9f3202b2f18477a465deb407d4468b7c8584a31c5468e0.pdf
COMMUNE DE RENNES;21350238800019;2022_0313BIS;2022-10-17;5.3;Institutions et vie politique/Designation de representants;DCM 2022-0313 - Aménagement et services urbains, environnement – Développement durable - Plan d'Action en faveur du développement durable et du climat – Association Énergies du Pays de Rennes- Adhésion – Désignation d'un représentant;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/262661/a2e703d4083686abad8d29be904641ddbfca2b4d7a8f4d2a2ecf3a61a2583807.pdf
COMMUNE DE RENNES;21350238800019;2022_0307;2022-10-17;3.1;Domaine et patrimoine/Acquisitions;DCM 2022-0307 - Aménagement et services urbains, environnement - ZAC Blosne Est – Acquisitions de lots parking – Approbation;;;;;;;;;;
COMMUNE DE RENNES;21350238800019;2022_0306;2022-10-17;3.2;Domaine et patrimoine/Alienations;DCM 2022-0306 - Aménagement et services urbains, environnement - ZAC Armorique – Lot C3- Cession à Socobret;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/262060/44ed72c7bc693b2484d171fe34457698a2a872fcfd57849fbf7b33b58651ed04.pdf
COMMUNE DE RENNES;21350238800019;2022_0293;2022-10-17;7.5;Finances locales/Subventions;DCM 2022-0293 - Sports et jeunesse - Manifestations équestres – Provision –Attribution de subvention 2022;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/261914/d1489affeb048ec301318483981e34d87a886fccdcabd31bbcdcc137476b33c8.pdf
COMMUNE DE RENNES;21350238800019;2022_0291;2022-10-17;7.5;Finances locales/Subventions;DCM 2022-0291 - Culture - Action culturelle – Égalité Femmes Hommes dans la culture – Convention d'objectifs avec la Direction Régionale des Affaires Culturelles de Bretagne (DRAC Bretagne) et Rennes Métropole;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/261896/c46ef940379b097df9c291cbb1b64c4dbb1183b6effaadbbb3ff8a054b833575.pdf
COMMUNE DE RENNES;21350238800019;2022_0257;2022-09-19;7.5;Finances locales/Subventions;DCM 2022-0257 - Interventions sociales et santé –Tranquillité publique, prévention de la délinquance – Conseil Local de Sécurité et de Prévention de la Délinquance (CLSPD) – Convention Asfad – Ville de Rennes Lutte contre les violences faites aux femmes;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/259575/983686548e06c971a05c573e141af234212a2f4b6b8479d34c11a28b048c1834.pdf
COMMUNE DE RENNES;21350238800019;2022_0258;2022-09-19;7.5;Finances locales/Subventions;DCM 2022-0258 - Interventions sociales santé-Tranquillité publique, prévention délinquance–Conseil Local de Sécurité et de Prévention de la Délinquance–CLSPD et Actions lieu dédié LVFF Accès au Droit Aide aux victimes–Deuxième attr de subventions 2022;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/259572/7ec9a01a6fccfc9eccfffb65b4a1fbadeb31a8cfb0ebd23f90f88b28dd634ca4.pdf
COMMUNE DE RENNES;21350238800019;2022_0274;2022-09-19;7.5;Finances locales/Subventions;DCM 2022-0274 - Action économique - Consommation - Commission de Règlement des Litiges de Consommation d'Ille-et-Vilaine (CRLC 35) - Convention avec la Maison de la Consommation et de l'Environnement (MCE) – Renouvellement de convention – Subvention;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/259571/1dc845f2bb8569ad2f438d549ede67acaa8961e6911fc667a5fdabddc003e309.pdf
COMMUNE DE RENNES;21350238800019;2022_0285;2022-09-19;4.1;Fonction publique/Personnel titulaires et stagiaires de la F.P.T.;DCM 2022-0285 - Administration générale – Personnel – Mesure en faveur du pouvoir d'achat – Revalorisation des titres-restaurant;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/244794/fffd0168709554c25b5b62c0176b2840016247371c0e6af64867344b42362f44.pdf
COMMUNE DE RENNES;21350238800019;2022_0268;2022-09-19;3.1;Domaine et patrimoine/Acquisitions;DCM 2022-0268 - Aménagement et services urbains, environnement – ZAC Blosne-Est – Acquisitions de lots parking – Approbation;;;;;;;;;;
COMMUNE DE RENNES;21350238800019;2022_0267;2022-09-19;3.1;Domaine et patrimoine/Acquisitions;DCM 2022-0267 - Aménagement et services urbains, environnement – ZAC La Courrouze – Quai Conteneurs – Acquisition d'un terrain;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/244489/1bde36ab089dd8a54848a30690f549d78922f77ff69794f38f9d050dabbb931f.pdf
COMMUNE DE RENNES;21350238800019;2022_0252;2022-09-19;7.5;Finances locales/Subventions;DCM 2022-0252 - Sports et jeunesse – Action socio-éducative – Loisirs alternatifs pour les jeunes adultes – Provision manifestation Rennes de la nuit (R2LN) – Quatrième attribution de subventions 2022;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/244468/c63cd9e1908a9e4f1b403d64ee389ad06fd780ca5450e9e94f90e8b0c1a42e01.pdf
COMMUNE DE RENNES;21350238800019;2022_0248;2022-09-19;7.8;Finances locales/Fonds de concours;DCM 2022-0248 - Enseignement, formation – Année scolaire 2022/2023 – Actions de sensibilisation – Provision Fonds projets écoles – Première attribution de subventions 2022;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/244463/1113e894c794df6a78e572ede8cdbe96ed60a48697d618e38e09789618d3178d.pdf
COMMUNE DE RENNES;21350238800019;2022_0240;2022-06-27;7.1;Finances locales/Divers;DCM 2022-0240 - Finances – Mise en place de la nomenclature budgétaire et comptable M57 au 1er janvier 2023 – Fixation des modalités de gestion comptable et durées des amortissements des immobilisations du Budget Principal;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/210867/e73d715e57ed518b992286bb9d7bfb7a558c79f5ed3d33759dd56f95477d0c3c.pdf
COMMUNE DE RENNES;21350238800019;2022_0235;2022-06-27;7.5;Finances locales/Subventions;DCM 2022-0235 - Administration générale - Fêtes et cérémonies - Manifestations Publiques - Provision pour les associations d'anciens combattants et victimes de guerre -  Attribution de subventions 2022;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/209054/8f3427ed0e0f9ca87b110b39b775554a40d005e4f63880275fe7736e6814317e.pdf
COMMUNE DE RENNES;21350238800019;2022_0161BIS;2022-06-27;4.1;Fonction publique/Personnel titulaires et stagiaires de la F.P.T.;DCM 2022-0161 - Administration générale - Personnel – Créations, suppressions et transformations d'emploi au titre de l'année 2022 – Troisième complément;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/209046/c5a34adb139544bb39bfe60c6a03bbb174a4e0dff15bbb4a98523c3c3fcc6244.pdf
COMMUNE DE RENNES;21350238800019;2022_0159;2022-06-27;4.4;Fonction publique/Autres categories de personnels;DCM 2022-0159 - Administration générale – Personnel – Direction Éducation Enfance – Rémunération de certains agents vacataires – Actualisation;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/209009/0f5cd4dfc2e9249f9ac4d0503a91b7c91f094777d9e928a9919eeebeefba667e.pdf
COMMUNE DE RENNES;21350238800019;2022_0234;2022-06-27;7.5;Finances locales/Subventions;DCM 2022-0234 - Administration générale - Télécommunication - Société anonyme d'économie mixte Rennes Cité Média (RCM) - Contrat pluriannuel d'objectifs et de moyens - Renouvellement;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/209005/e5b56f2036352f813e202b28fe9f872adfbf062345524c99a22505fcac85952a.pdf
COMMUNE DE RENNES;21350238800019;2022_0232;2022-06-27;3.6;Domaine et patrimoine/Autres actes de gestion du domaine prive;DCM 2022-0232 - Administration générale – Saint-Armel ferme de Chambière – Levée de la clause d'inaliénabilité;;;;;;;;;;
COMMUNE DE RENNES;21350238800019;2022_0218;2022-06-27;7.5;Finances locales/Subventions;DCM 2022-0218 - Aménagement et services urbains, environnement - Politique de la Ville – Équipement - Provision Contrat de Ville – Première attribution de subventions 2022;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/208795/c65662aa9e46ccd37458a6b549cd63bdef6520ff44d03a064684119c44aca2ac.pdf
COMMUNE DE RENNES;21350238800019;2022_0208;2022-06-27;3.5;Domaine et patrimoine/Autres actes de gestion du domaine public;DCM 2022-0208 - Aménagement et services urbains, environnement - Stationnement payant sur voirie - Règlement du service public;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/206420/552d5efc92faaa0eae76d6b3459b851e2395f98e47f10f3607fe91808af10e75.pdf
COMMUNE DE RENNES;21350238800019;2022_0201;2022-06-27;1.6;Commande Publique/Actes relatifs a la maitrise d oeuvre;DCM 2022-0201 - Aménagement et services urbains, environnement – Rue de Fougères – Aménagement des espaces publics – Programme – Enveloppe financière prévisionnelle;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/206370/2651aa86fc3a0686227caa61e5a93548b0dc35225d0cb63675594ad8f507163f.pdf
COMMUNE DE RENNES;21350238800019;2022_0194;2022-06-27;7.5;Finances locales/Subventions;DCM 2022-0194 - Famille – Actions en faveur des personnes âgées – Provision actions personnes âgées – Première attribution de subventions 2022;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/205295/9c3bad9034355d5797c4bd67418d2a404935260f447c1d4bde0379cf9b86c8fc.pdf
COMMUNE DE RENNES;21350238800019;2022_0200;2022-06-27;7.2;Finances locales/Fiscalite;DCM 2022-0200 - Aménagement et services urbains, environnement – Taxe Locale sur la Publicité Extérieure (TLPE) - Fixation des tarifs année 2023;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/205255/e5f2f254c915b383eb5e73d8f8e99b2fb21c25957a933b047475a307ef7053f4.pdf
COMMUNE DE RENNES;21350238800019;2022_0186;2022-06-27;7.5;Finances locales/Subventions;DCM 2022-0186 - Sports et jeunesse – Action socio-éducative – Provision Jeunes en projets – Deuxième attribution de subventions 2022;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/205253/533c8506263ed46a745d8758eefadb1ad8f56273efe351672e42815bf732cdc5.pdf
COMMUNE DE RENNES;21350238800019;2022_0183;2022-06-27;7.5;Finances locales/Subventions;DCM 2022-0183 - Sports et jeunesse - Action socio-éducative - Espaces Numériques de quartier - Provision espace public numérique - Première attribution de subventions 2022 ________;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/205223/e4199555f42d28e7301895d3636c2f8e0931561dcbb89f508e1e2771ea577183.pdf
COMMUNE DE RENNES;21350238800019;2022_0178;2022-06-27;7.5;Finances locales/Subventions;DCM 2022-0178 - Sports et jeunesse - Action socio-éducative - Provision pour Équipement Vie Associative de Quartier - Deuxième attribution de subventions 2022 ________;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/205176/479e1e601382c9dbb18dcfe3e72335fa2f1c56c9e445853db6b4946bc432bd71.pdf
COMMUNE DE RENNES;21350238800019;2022_0175;2022-06-27;7.5;Finances locales/Subventions;"DCM 2022-0175 - Sports et jeunesse – Autre action en faveur de l'enfance - Association ""Éclaireuses et Éclaireurs de France"" - Convention de partenariat pluriannuelle – Renouvellement - Subvention";;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/205164/7c66de3929b66f211ccbf34d4e4ede0be142e48a6e9a3124c16a53cd927517aa.pdf
COMMUNE DE RENNES;21350238800019;2022_0174;2022-06-27;7.5;Finances locales/Subventions;"DCM 2022-0174 - Sports et jeunesse – Autre action en faveur de l'enfance - Association ""Scouts et Guides de France"" - Convention de partenariat pluriannuelle – Renouvellement - Subvention";;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/205163/0c5c2a1c074a2f6d9db78e7014a81c8b35693c240a64396b89eb70c9d59e8f95.pdf
COMMUNE DE RENNES;21350238800019;2022_0171;2022-06-27;7.5;Finances locales/Subventions;DCM 2022-0171 - Sports et jeunesse - Animation sportive - Aide à l'équipement - Provision Aide Équipements sportifs - Deuxième attribution de subventions 2022 -  Cadets de Bretagne Convention financière;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/205142/af8e95c9ff53d0518320b201130775383ca59bedc48d7e4f28b3cfdb54b4b8a2.pdf
COMMUNE DE RENNES;21350238800019;2022_0169;2022-06-27;7.5;Finances locales/Subventions;DCM 2022-0169 - Culture - Action culturelle - Provision aux résidences artistiques - Première attribution de subventions 2022;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/205041/b59249935e5a44a122eadbe0a1099b1b88dc14d650775256cf0020df2b4629e8.pdf
COMMUNE DE RENNES;21350238800019;2022_0166;2022-06-27;7.5;Finances locales/Subventions;"DCM 2022-0166 - Culture - Action culturelle - Association ""Cercle Celtique de Rennes"" - Convention pluriannuelle d'objectifs 2022-2024";;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/205002/fbd68b46800b9b2321284f5d986bd7ab1b18afc42b964f7368530660dd44616e.pdf
COMMUNE DE RENNES;21350238800019;2022_0221;2022-06-27;7.5;Finances locales/Subventions;DCM 2022-0221 - Aménagement et services urbains, environnement – Provision associations émergentes – Première attribution de subventions 2022;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/204371/7c1e088be5d16d392848b887806c594d619d7ab1e2e2cb0f82dad2ed1ffd0330.pdf
COMMUNE DE RENNES;21350238800019;2022_0182;2022-06-27;7.5;Finances locales/Subventions;"DCM 2022-0182 - Sports et jeunesse - ""Cet été à Rennes"" - Provision Animations quartiers été 2022 - Provision Animations sportives été 2022 - Première attribution de subventions 2022";;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/204289/78d2526b6f7c8622576b8f071663f6e116edc44188fa2ee4594043d5f3e206b5.pdf
COMMUNE DE RENNES;21350238800019;2022_0068BIS;2022-03-14;7.9;Finances locales/Prise de participation (SEM, etc...);"DCM 2022-0068 - Aménagement et services urbains, environnement - Développement durable – Création de la SCIC ""La Basse-Cour"" –  Prise de participation de la Ville de Rennes au capital – Désignation d'un représentant";;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/177385/d6193460dfc87f9c1939054576ec1d4096220931c937d549d141bc201a979f53.pdf
COMMUNE DE RENNES;21350238800019;2022_0076;2022-03-14;9.1;Autres domaines de competences/Autres domaines de competences des communes;DCM 2022-0076 - Administration générale – Commission Consultative des Services Publics Locaux – Bilan d'activité 2021;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/176558/60352109d69d59c5726894ad5829dd260151376b53f49be2815e8f2c4a21c8cb.pdf
COMMUNE DE RENNES;21350238800019;2022_0039;2022-03-14;7.5;Finances locales/Subventions;"DCM 2022-0039 - Culture - Action culturelle - Association ""M.U.R. de Rennes"" - Convention pluriannuelle d'objectifs";;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/176511/f1eb2966aa9ff49f968352d1b5c54f5a7b0df58c263e42a06be71e01ea03097e.pdf
COMMUNE DE RENNES;21350238800019;2022_0065;2022-03-14;3.1;Domaine et patrimoine/Acquisitions;DCM 2022-0065 - Aménagement et services urbains, environnement – ZAC Baud-Chardonnet - Groupe Scolaire Baud-Chardonnet –Acquisition à Territoires Publics;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/176501/9657aa69f6c3d3355989d5462a01216794b96523eaad0500820109a0857bd0ae.pdf
COMMUNE DE RENNES;21350238800019;2022_0064;2022-03-14;7.5;Finances locales/Subventions;DCM 2022-0064 - Aménagement et services urbains, environnement – Vie des quartiers – Association Bretagne Vivante – Convention pluriannuelle de partenariat – Subvention;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/176498/565f0b434598f538e3f6414e8d5f667b690dd853b4261c55e670a4536fb80ac3.pdf
COMMUNE DE RENNES;21350238800019;2022_0049BIS;2022-03-14;7.5;Finances locales/Subventions;DCM 2022-0049 - Sports et jeunesse - Action socio-éducative - Provision Fonds d'aide à la vie associative - Première attribution de subventions 2022;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/176446/53d39b19978d54b13deddd61b2991b572b98b9a83f9e8f97c4905039ba373de1.pdf
COMMUNE DE RENNES;21350238800019;2022_0045;2022-03-14;7.5;Finances locales/Subventions;DCM 2022-0045 - Sports et jeunesse - Animation sportive - Aide à l'équipement - Provision Aide Équipements sportifs - Première attribution de subventions 2022 - Tour d'Auvergne - Convention financière;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/176403/894446c31a0e4c82e30636d6f0d86e11442febd4197944a34eed351fcc79ec24.pdf
COMMUNE DE RENNES;21350238800019;2022_0034;2022-03-14;8.1;Domaines de competences par themes/Enseignement;DCM 2022-0034 - Enseignement, formation – Écoles maternelles ou élémentaires publiques – Préparation de la rentrée scolaire 2022 - Retraits et affectations d'emplois – Avis du Conseil Municipal;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/176041/6b861d5fa1f0c7f997d1dd551e4d2cdb637d83050c352643e38423cccb1f3602.pdf
COMMUNE DE RENNES;21350238800019;2022_0031QUATER;2022-03-14;8.8;Domaines de competences par themes/Environnement;DCM 2022-0031 - Aménagement et services urbains, environnement - Plan d'actions en faveur de l'énergie durable et du climat – Approbation;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/176038/2effad79212ef1a31bc95afecbb7cb0626cd5f34e09dd1a7c00da3e0b767702f.pdf
COMMUNE DE RENNES;21350238800019;2022_0030;2022-03-14;8.8;Domaines de competences par themes/Environnement;"DCM 2022-0030 - Administration générale -  Systèmes d'Information – Stratégie ""Pour un numérique responsable""";;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/175992/0be27030b72756d586e00273f42e6382c1745eae8831fd17a6ffaa44d3da1ed3.pdf
COMMUNE DE RENNES;21350238800019;2022_0015;2022-01-17;5.4;Institutions et vie politique/Delegation de fonctions;DCM 2022-0015 - Delegation du Conseil municipal à la Maire – Compte rendu des mois d octobre complement et novembre 2021;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/158218/46af82ec12510b56c23d08e21662af7406ad50f10b4eba5bd1b63c71aba87547.pdf
COMMUNE DE RENNES;21350238800019;2022_0017;2022-01-17;7.1;Finances locales/Divers;DCM 2022-0017 - Personnel – Avenant n1 à la convention cadre de financement et de fonctionnement ASMR en date du 1er avril 2021;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/158215/ee04b0fb8fc69db518a1f957c1d55b97b24803b98866d7271eaae916dfc4044d.pdf
